"time","segment_id","speed","street","direction","from_street","to_street","length","street_heading","comments","bus_count","message_count","hour","day_of_week","month","record_id","start_latitude","start_longitude","end_latitude","end_longitude","start_location","end_location"
"2025-03-23T09:01:10.000","278","26","87th","WB","Chicago Skyway","Stony Island","0.87","E",,"1","2","9","1","3","0278-202503231401","41.7372907245","-87.5688698936","41.7370506698","-87.5856349924","POINT (-87.5688698936 41.7372907245)","POINT (-87.5856349924 41.7370506698)"
"2025-03-23T09:01:10.000","641","27","Cicero","SB","Harrison","Roosevelt","0.5","S",,"2","21","9","1","3","0641-202503231401","41.8731401541","-87.7451745689","41.8659087662","-87.7449438098","POINT (-87.7451745689 41.8731401541)","POINT (-87.7449438098 41.8659087662)"
"2025-03-23T09:01:10.000","772","25","Milwaukee","NW","Addison","Irving Park","0.78","N",,"1","18","9","1","3","0772-202503231401","41.9462431643","-87.7354431617","41.9534177331","-87.7471035018","POINT (-87.7354431617 41.9462431643)","POINT (-87.7471035018 41.9534177331)"
"2025-03-23T09:01:10.000","289","-1","Irving Park","EB","Pulaski","Central Park","0.5","W",,"0","0","9","1","3","0289-202503231401","41.9535105845","-87.727618462","41.9536492536","-87.7178146252","POINT (-87.727618462 41.9535105845)","POINT (-87.7178146252 41.9536492536)"
"2025-03-23T09:01:10.000","644","-1","Cicero","SB","Chicago","Kinzie","0.49","N",,"0","0","9","1","3","0644-202503231401","41.8949874728","-87.7459957206","41.8879223958","-87.7457075823","POINT (-87.7459957206 41.8949874728)","POINT (-87.7457075823 41.8879223958)"
"2025-03-23T09:01:10.000","643","18","Cicero","SB","Kinzie","Madison","0.51","N",,"1","5","9","1","3","0643-202503231401","41.8879223958","-87.7457075823","41.8804965805","-87.7454413862","POINT (-87.7457075823 41.8879223958)","POINT (-87.7454413862 41.8804965805)"
"2025-03-23T09:01:10.000","627","25","Cicero","NB","Belmont","Addison","0.5","N",,"2","7","9","1","3","0627-202503231401","41.9388186376","-87.7466944859","41.9461190053","-87.7468692152","POINT (-87.7466944859 41.9388186376)","POINT (-87.7468692152 41.9461190053)"
"2025-03-23T09:01:10.000","620","-1","Lake Shore Dr","SE","Oak St","Grand","0.69","N",,"0","0","9","1","3","0620-202503231401","41.90098105","-87.61989328","41.8919006","-87.61427361","POINT (-87.61989328 41.90098105)","POINT (-87.61427361 41.8919006)"
"2025-03-23T09:01:10.000","279","30","Irving Park","EB","Pacific","Oriole","0.5","W","IDOT Signals Possible","1","11","9","1","3","0279-202503231401","41.9521088985","-87.8269783644","41.9524069352","-87.8170669694","POINT (-87.8269783644 41.9521088985)","POINT (-87.8170669694 41.9524069352)"
"2025-03-23T09:01:09.000","570","27","Cicero","NB","47th","43rd","0.5","S",,"1","1","9","1","3","0570-202503231401","41.8076266165","-87.7429589865","41.8149300238","-87.7431516294","POINT (-87.7429589865 41.8076266165)","POINT (-87.7431516294 41.8149300238)"
"2025-03-23T09:01:09.000","571","-1","Cicero","NB","43rd","Pershing","0.49","S",,"0","0","9","1","3","0571-202503231401","41.8149300238","-87.7431516294","41.8220475654","-87.7433645658","POINT (-87.7431516294 41.8149300238)","POINT (-87.7433645658 41.8220475654)"
"2025-03-23T09:01:09.000","565","27","Cicero","NB","67th","63rd","0.5","S",,"1","14","9","1","3","0565-202503231401","41.7711254297","-87.7418663731","41.7784097411","-87.7421146239","POINT (-87.7418663731 41.7711254297)","POINT (-87.7421146239 41.7784097411)"
"2025-03-23T09:01:09.000","566","33","Cicero","NB","63rd","59th","0.41","S",,"1","5","9","1","3","0566-202503231401","41.7784097411","-87.7421146239","41.7843170707","-87.7412259766","POINT (-87.7421146239 41.7784097411)","POINT (-87.7412259766 41.7843170707)"
"2025-03-23T09:01:09.000","567","39","Cicero","NB","59th","55th","0.6","S",,"2","4","9","1","3","0567-202503231401","41.7843170707","-87.7412259766","41.793035195","-87.7417947979","POINT (-87.7412259766 41.7843170707)","POINT (-87.7417947979 41.793035195)"
"2025-03-23T09:01:09.000","564","34","Cicero","NB","72nd","67th","0.64","S",,"2","4","9","1","3","0564-202503231401","41.7618981214","-87.741598945","41.7711254297","-87.7418663731","POINT (-87.741598945 41.7618981214)","POINT (-87.7418663731 41.7711254297)"
"2025-03-23T09:01:09.000","568","31","Cicero","NB","55th","51st","0.51","S",,"1","8","9","1","3","0568-202503231401","41.793035195","-87.7417947979","41.8003400449","-87.7428033166","POINT (-87.7417947979 41.793035195)","POINT (-87.7428033166 41.8003400449)"
"2025-03-23T09:01:09.000","560","-1","Cermak","WB","Michigan","State","0.07","E",,"0","0","9","1","3","0560-202503231401","41.852991","-87.623818","41.8529986469","-87.6270517604","POINT (-87.623818 41.852991)","POINT (-87.6270517604 41.8529986469)"
"2025-03-23T09:01:09.000","563","27","Cicero","NB","79th","72nd","0.88","S",,"1","4","9","1","3","0563-202503231401","41.7492014587","-87.7412632413","41.7618981214","-87.741598945","POINT (-87.7412632413 41.7492014587)","POINT (-87.741598945 41.7618981214)"
"2025-03-23T09:01:09.000","557","28","Cermak","WB","Stewart","Halsted","0.49","W",,"1","10","9","1","3","0557-202503231401","41.8529600788","-87.6369249316","41.852819781","-87.646459951","POINT (-87.6369249316 41.8529600788)","POINT (-87.646459951 41.852819781)"
"2025-03-23T09:01:09.000","558","21","Cermak","WB","State","Stewart","0.5","E",,"1","6","9","1","3","0558-202503231401","41.8529986469","-87.6270517604","41.8529600788","-87.6369249316","POINT (-87.6270517604 41.8529986469)","POINT (-87.6369249316 41.8529600788)"
"2025-03-23T09:01:09.000","257","25","87th","EB","Ashland","Racine","0.5","W",,"1","1","9","1","3","0257-202503231401","41.7356525768","-87.6630665594","41.7357981642","-87.6533416007","POINT (-87.6630665594 41.7356525768)","POINT (-87.6533416007 41.7357981642)"
"2025-03-23T09:01:09.000","559","19","Cermak","WB","Dr Martin L King Jr","Michigan","0.31","E",,"1","4","9","1","3","0559-202503231401","41.8530504929","-87.6194481677","41.852991","-87.623818","POINT (-87.6194481677 41.8530504929)","POINT (-87.623818 41.852991)"
"2025-03-23T09:01:09.000","569","34","Cicero","NB","51st","47th","0.5","S",,"1","9","9","1","3","0569-202503231401","41.8003400449","-87.7428033166","41.8076266165","-87.7429589865","POINT (-87.7428033166 41.8003400449)","POINT (-87.7429589865 41.8076266165)"
"2025-03-23T09:01:09.000","327","-1","Western","NB","111th","107th","0.5","S",,"0","0","9","1","3","0327-202503231401","41.6917781183","-87.6809720935","41.6990779218","-87.6812046376","POINT (-87.6809720935 41.6917781183)","POINT (-87.6812046376 41.6990779218)"
"2025-03-23T09:01:09.000","328","-1","Western","NB","107th","103rd","0.5","S",,"0","0","9","1","3","0328-202503231401","41.6990779218","-87.6812046376","41.7063752847","-87.6814372666","POINT (-87.6812046376 41.6990779218)","POINT (-87.6814372666 41.7063752847)"
"2025-03-23T09:01:09.000","329","-1","Western","NB","103rd","99th","0.5","S",,"0","0","9","1","3","0329-202503231401","41.7063752847","-87.6814372666","41.713672748","-87.6816602454","POINT (-87.6814372666 41.7063752847)","POINT (-87.6816602454 41.713672748)"
"2025-03-23T09:01:09.000","554","-1","Cermak","WB","Ashland","Damen","0.51","W",,"0","0","9","1","3","0554-202503231401","41.8524897709","-87.6659402856","41.852299832","-87.6758591402","POINT (-87.6659402856 41.8524897709)","POINT (-87.6758591402 41.852299832)"
"2025-03-23T09:01:09.000","84","29","Pulaski","SB","Chicago","Lake","0.68","N",,"1","2","9","1","3","0084-202503231401","41.8953705621","-87.72633140960001","41.8854697391","-87.7260556696","POINT (-87.7263314096 41.8953705621)","POINT (-87.7260556696 41.8854697391)"
"2025-03-23T09:01:09.000","553","-1","Cermak","WB","Damen","Western","0.5","W",,"0","0","9","1","3","0553-202503231401","41.852299832","-87.6758591402","41.8522071469","-87.6856447314","POINT (-87.6758591402 41.852299832)","POINT (-87.6856447314 41.8522071469)"
"2025-03-23T09:01:09.000","253","-1","87th","EB","Kedzie","California","0.51","W","IDOT Signals Possible","0","0","9","1","3","0253-202503231401","41.735083368","-87.7020978703","41.7352455091","-87.6922007563","POINT (-87.7020978703 41.735083368)","POINT (-87.6922007563 41.7352455091)"
"2025-03-23T09:01:09.000","330","-1","Western","NB","99th","95th","0.5","S","IDOT Signals Possible","0","0","9","1","3","0330-202503231401","41.713672748","-87.6816602454","41.7209382823","-87.6818720444","POINT (-87.6816602454 41.713672748)","POINT (-87.6818720444 41.7209382823)"
"2025-03-23T09:01:09.000","252","-1","55th","EB","Kostner","Pulaski","0.5","W",,"0","0","9","1","3","0252-202503231401","41.792978773","-87.7329648143","41.7930671862","-87.7231602513","POINT (-87.7329648143 41.792978773)","POINT (-87.7231602513 41.7930671862)"
"2025-03-23T09:01:09.000","552","-1","Cermak","WB","Western","California","0.5","W",,"0","0","9","1","3","0552-202503231401","41.8522071469","-87.6856447314","41.852014774","-87.695431287","POINT (-87.6856447314 41.8522071469)","POINT (-87.695431287 41.852014774)"
"2025-03-23T09:01:09.000","83","22","Pulaski","SB","Lake","Washington","0.24","N",,"1","7","9","1","3","0083-202503231401","41.8854697391","-87.7260556696","41.8819403523","-87.7259576089","POINT (-87.7260556696 41.8854697391)","POINT (-87.7259576089 41.8819403523)"
"2025-03-23T09:01:09.000","323","27","North","EB","Austin","Central","0.51","W","IDOT Signals Possible","1","10","9","1","3","0323-202503231401","41.9091254301","-87.7756166957","41.9092415237","-87.7657253832","POINT (-87.7756166957 41.9091254301)","POINT (-87.7657253832 41.9092415237)"
"2025-03-23T09:01:09.000","324","26","North","EB","Central","Laramie","0.51","W",,"1","12","9","1","3","0324-202503231401","41.9092415237","-87.7657253832","41.9093640671","-87.7557968589","POINT (-87.7657253832 41.9092415237)","POINT (-87.7557968589 41.9093640671)"
"2025-03-23T09:01:09.000","550","-1","Cermak","WB","Kedzie","Trumball","0.29","W",,"0","0","9","1","3","0550-202503231401","41.852019272","-87.7052158636","41.8517829108","-87.7108753815","POINT (-87.7052158636 41.852019272)","POINT (-87.7108753815 41.8517829108)"
"2025-03-23T09:01:09.000","322","27","North","EB","Narragansett","Austin","0.48","W","IDOT Signals Possible","1","2","9","1","3","0322-202503231401","41.9089744604","-87.7849651041","41.9091254301","-87.7756166957","POINT (-87.7849651041 41.9089744604)","POINT (-87.7756166957 41.9091254301)"
"2025-03-23T09:01:09.000","325","18","North","EB","Laramie","Cicero","0.5","W",,"1","6","9","1","3","0325-202503231401","41.9093640671","-87.7557968589","41.9094885759","-87.7461157058","POINT (-87.7557968589 41.9093640671)","POINT (-87.7461157058 41.9094885759)"
"2025-03-23T09:01:09.000","555","-1","Cermak","WB","Racine","Ashland","0.5","W",,"0","0","9","1","3","0555-202503231401","41.8526797855","-87.6561800466","41.8524897709","-87.6659402856","POINT (-87.6561800466 41.8526797855)","POINT (-87.6659402856 41.8524897709)"
"2025-03-23T09:01:09.000","255","-1","87th","EB","Western","Damen","0.5","W",,"0","0","9","1","3","0255-202503231401","41.7353900769","-87.682515421","41.7355171745","-87.6727864295","POINT (-87.682515421 41.7353900769)","POINT (-87.6727864295 41.7355171745)"
"2025-03-23T09:01:09.000","326","-1","North","EB","Cicero","Kostner","0.5","W",,"0","0","9","1","3","0326-202503231401","41.9094885759","-87.7461157058","41.9096183569","-87.7362643899","POINT (-87.7461157058 41.9094885759)","POINT (-87.7362643899 41.9096183569)"
"2025-03-23T09:01:09.000","551","-1","Cermak","WB","California","Kedzie","0.5","W",,"0","0","9","1","3","0551-202503231401","41.852014774","-87.695431287","41.852019272","-87.7052158636","POINT (-87.695431287 41.852014774)","POINT (-87.7052158636 41.852019272)"
"2025-03-23T09:01:09.000","319","-1","Irving Park","WB","Lake Shore Dr","Clarendon","0.25","W",,"0","0","9","1","3","0319-202503231401","41.9547947184","-87.6445615662","41.9546984352","-87.6496983683","POINT (-87.6445615662 41.9547947184)","POINT (-87.6496983683 41.9546984352)"
"2025-03-23T09:01:09.000","546","-1","Cermak","WB","Kostner","City Boundary","0.25","W",,"0","0","9","1","3","0546-202503231401","41.8515825772","-87.7345076889","41.8515094693","-87.7394667587","POINT (-87.7345076889 41.8515825772)","POINT (-87.7394667587 41.8515094693)"
"2025-03-23T09:01:09.000","548","18","Cermak","WB","Central Park","Pulaski","0.5","W",,"1","12","9","1","3","0548-202503231401","41.8517758038","-87.7150028281","41.8517295572","-87.7248539636","POINT (-87.7150028281 41.8517758038)","POINT (-87.7248539636 41.8517295572)"
"2025-03-23T09:01:09.000","320","-1","North","EB","Harlem","Oak Park","0.56","W","IDOT Signals Possible","0","0","9","1","3","0320-202503231401","41.9087289094","-87.8057602459","41.9088985252","-87.794804754","POINT (-87.8057602459 41.9087289094)","POINT (-87.794804754 41.9088985252)"
"2025-03-23T09:01:09.000","549","19","Cermak","WB","Trumball","Central Park","0.2","W",,"1","5","9","1","3","0549-202503231401","41.8521395327","-87.7111548786","41.8517758038","-87.7150028281","POINT (-87.7111548786 41.8521395327)","POINT (-87.7150028281 41.8517758038)"
"2025-03-23T09:01:09.000","556","29","Cermak","WB","Halsted","Racine","0.5","W",,"1","11","9","1","3","0556-202503231401","41.852819781","-87.646459951","41.8526797855","-87.6561800466","POINT (-87.646459951 41.852819781)","POINT (-87.6561800466 41.8526797855)"
"2025-03-23T09:01:09.000","256","-1","87th","EB","Damen","Ashland","0.5","W",,"0","0","9","1","3","0256-202503231401","41.7355171745","-87.6727864295","41.7356525768","-87.6630665594","POINT (-87.6727864295 41.7355171745)","POINT (-87.6630665594 41.7356525768)"
"2025-03-23T09:01:09.000","321","-1","North","EB","Oak Park","Narragansett","0.5","W","IDOT Signals Possible","0","0","9","1","3","0321-202503231401","41.9088985252","-87.794804754","41.9089744604","-87.7849651041","POINT (-87.794804754 41.9088985252)","POINT (-87.7849651041 41.9089744604)"
"2025-03-23T09:01:09.000","311","21","Irving Park","WB","Kedzie","Central Park","0.51","W",,"1","4","9","1","3","0311-202503231401","41.9540569195","-87.7080135337","41.9539236607","-87.7178119849","POINT (-87.7080135337 41.9540569195)","POINT (-87.7178119849 41.9539236607)"
"2025-03-23T09:01:09.000","310","24","Irving Park","WB","Central Park","Pulaski","0.5","W",,"1","14","9","1","3","0310-202503231401","41.9539236607","-87.7178119849","41.9537849922","-87.7276158638","POINT (-87.7178119849 41.9539236607)","POINT (-87.7276158638 41.9537849922)"
"2025-03-23T09:01:09.000","314","-1","Irving Park","WB","Damen","Western","0.5","W",,"0","0","9","1","3","0314-202503231401","41.9542941404","-87.6787529076","41.9541499435","-87.6884648539","POINT (-87.6787529076 41.9542941404)","POINT (-87.6884648539 41.9541499435)"
"2025-03-23T09:01:09.000","307","-1","Irving Park","WB","Cicero","Laramie","0.5","W",,"0","0","9","1","3","0307-202503231401","41.9535555813","-87.7473036159","41.9534369276","-87.7571464847","POINT (-87.7473036159 41.9535555813)","POINT (-87.7571464847 41.9534369276)"
"2025-03-23T09:01:09.000","306","-1","Irving Park","WB","Laramie","Central","0.5","W",,"0","0","9","1","3","0306-202503231401","41.9534369276","-87.7571464847","41.953321789","-87.7669985006","POINT (-87.7571464847 41.9534369276)","POINT (-87.7669985006 41.953321789)"
"2025-03-23T09:01:09.000","308","-1","Irving Park","WB","Kostner","Cicero","0.47","W",,"0","0","9","1","3","0308-202503231401","41.9536666068","-87.7380626662","41.9535555813","-87.7473036159","POINT (-87.7380626662 41.9536666068)","POINT (-87.7473036159 41.9535555813)"
"2025-03-23T09:01:09.000","315","25","Irving Park","WB","Ashland","Damen","0.5","W",,"1","1","9","1","3","0315-202503231401","41.954427556","-87.6690474356","41.9542941404","-87.6787529076","POINT (-87.6690474356 41.954427556)","POINT (-87.6787529076 41.9542941404)"
"2025-03-23T09:01:09.000","254","-1","87th","EB","California","Western","0.5","W","IDOT Signals Possible","0","0","9","1","3","0254-202503231401","41.7352455091","-87.6922007563","41.7353900769","-87.682515421","POINT (-87.6922007563 41.7352455091)","POINT (-87.682515421 41.7353900769)"
"2025-03-23T09:01:09.000","304","-1","Irving Park","WB","Austin","Narragansett","0.5","W",,"0","0","9","1","3","0304-202503231401","41.9531933493","-87.7767736096","41.9530537114","-87.7865583352","POINT (-87.7767736096 41.9531933493)","POINT (-87.7865583352 41.9530537114)"
"2025-03-23T09:01:09.000","309","22","Irving Park","WB","Pulaski","Kostner","0.53","W",,"1","13","9","1","3","0309-202503231401","41.9537849922","-87.7276158638","41.9536666068","-87.7380626662","POINT (-87.7276158638 41.9537849922)","POINT (-87.7380626662 41.9536666068)"
"2025-03-23T09:01:09.000","305","-1","Irving Park","WB","Central","Austin","0.5","W",,"0","0","9","1","3","0305-202503231401","41.953321789","-87.7669985006","41.9531933493","-87.7767736096","POINT (-87.7669985006 41.953321789)","POINT (-87.7767736096 41.9531933493)"
"2025-03-23T09:01:09.000","299","25","Irving Park","WB","Pacific","Cumberland","0.5","W","IDOT Signals Possible","1","11","9","1","3","0299-202503231401","41.9523833109","-87.8269761925","41.9521889207","-87.8367104228","POINT (-87.8269761925 41.9523833109)","POINT (-87.8367104228 41.9521889207)"
"2025-03-23T09:01:09.000","313","-1","Irving Park","WB","Western","California","0.5","W",,"0","0","9","1","3","0313-202503231401","41.9541499435","-87.6884648539","41.9541110923","-87.6982391845","POINT (-87.6884648539 41.9541499435)","POINT (-87.6982391845 41.9541110923)"
"2025-03-23T09:01:09.000","301","27","Irving Park","WB","Harlem","Oriole","0.5","W","IDOT Signals Possible","1","9","9","1","3","0301-202503231401","41.9529000914","-87.807259682","41.9526813472","-87.8170647549","POINT (-87.807259682 41.9529000914)","POINT (-87.8170647549 41.9526813472)"
"2025-03-23T09:01:09.000","300","29","Irving Park","WB","Oriole","Pacific","0.5","W","IDOT Signals Possible","1","10","9","1","3","0300-202503231401","41.9526813472","-87.8170647549","41.9523833109","-87.8269761925","POINT (-87.8170647549 41.9526813472)","POINT (-87.8269761925 41.9523833109)"
"2025-03-23T09:01:09.000","296","-1","Irving Park","EB","Clark","Sheridan","0.39","W",,"0","0","9","1","3","0296-202503231401","41.9542409021","-87.6622513991","41.9543511743","-87.6545461948","POINT (-87.6622513991 41.9542409021)","POINT (-87.6545461948 41.9543511743)"
"2025-03-23T09:01:09.000","297","-1","Irving Park","EB","Sheridan","Clarendon","0.24","W",,"0","0","9","1","3","0297-202503231401","41.9543511743","-87.6545461948","41.9544240318","-87.6497013008","POINT (-87.6545461948 41.9543511743)","POINT (-87.6497013008 41.9544240318)"
"2025-03-23T09:01:09.000","298","-1","Irving Park","EB","Clarendon","Lake Shore Dr","0.25","W",,"0","0","9","1","3","0298-202503231401","41.9544240318","-87.6497013008","41.9545203153","-87.6445645207","POINT (-87.6497013008 41.9544240318)","POINT (-87.6445645207 41.9545203153)"
"2025-03-23T09:01:09.000","302","25","Irving Park","WB","Oak Park","Harlem","0.56","W","IDOT Signals Possible","1","12","9","1","3","0302-202503231401","41.9528801018","-87.7962712058","41.9529000914","-87.807259682","POINT (-87.7962712058 41.9528801018)","POINT (-87.807259682 41.9529000914)"
"2025-03-23T09:01:09.000","295","23","Irving Park","EB","Ashland","Clark","0.34","W",,"1","3","9","1","3","0295-202503231401","41.9541531514","-87.6690502851","41.9542409021","-87.6622513991","POINT (-87.6690502851 41.9541531514)","POINT (-87.6622513991 41.9542409021)"
"2025-03-23T09:01:09.000","293","22","Irving Park","EB","Western","Damen","0.5","W",,"1","10","9","1","3","0293-202503231401","41.9538755379","-87.6884676201","41.9540197354","-87.6787557154","POINT (-87.6884676201 41.9538755379)","POINT (-87.6787557154 41.9540197354)"
"2025-03-23T09:01:09.000","303","25","Irving Park","WB","Narragansett","Oak Park","0.5","W",,"1","6","9","1","3","0303-202503231401","41.9530537114","-87.7865583352","41.9528801018","-87.7962712058","POINT (-87.7865583352 41.9530537114)","POINT (-87.7962712058 41.9528801018)"
"2025-03-23T09:01:09.000","294","17","Irving Park","EB","Damen","Ashland","0.5","W",,"1","11","9","1","3","0294-202503231401","41.9540197354","-87.6787557154","41.9541531514","-87.6690502851","POINT (-87.6787557154 41.9540197354)","POINT (-87.6690502851 41.9541531514)"
"2025-03-23T09:01:09.000","316","20","Irving Park","WB","Clark","Ashland","0.34","W",,"1","11","9","1","3","0316-202503231401","41.9545153063","-87.6622485204","41.954427556","-87.6690474356","POINT (-87.6622485204 41.9545153063)","POINT (-87.6690474356 41.954427556)"
"2025-03-23T09:01:09.000","547","23","Cermak","WB","Pulaski","Kostner","0.49","W",,"1","13","9","1","3","0547-202503231401","41.8517295572","-87.7248539636","41.8515825772","-87.7345076889","POINT (-87.7248539636 41.8517295572)","POINT (-87.7345076889 41.8515825772)"
"2025-03-23T09:01:09.000","572","23","Cicero","NB","Roosevelt","Harrison","0.5","S",,"1","14","9","1","3","0572-202503231401","41.8659068958","-87.7445766986","41.8731382595","-87.7448074201","POINT (-87.7445766986 41.8659068958)","POINT (-87.7448074201 41.8731382595)"
"2025-03-23T09:01:09.000","317","20","Irving Park","WB","Sheridan","Clark","0.39","W",,"1","5","9","1","3","0317-202503231401","41.954625578","-87.654543283","41.9545153063","-87.6622485204","POINT (-87.654543283 41.954625578)","POINT (-87.6622485204 41.9545153063)"
"2025-03-23T09:01:09.000","318","18","Irving Park","WB","Clarendon","Sheridan","0.24","W",,"1","7","9","1","3","0318-202503231401","41.9546984352","-87.6496983683","41.954625578","-87.654543283","POINT (-87.6496983683 41.9546984352)","POINT (-87.654543283 41.954625578)"
"2025-03-23T09:01:09.000","312","-1","Irving Park","WB","California","Kedzie","0.49","W",,"0","0","9","1","3","0312-202503231401","41.9541110923","-87.6982391845","41.9540569195","-87.7080135337","POINT (-87.6982391845 41.9541110923)","POINT (-87.7080135337 41.9540569195)"
"2025-03-23T09:01:08.000","411","26","79th","EB","State","Dr Martin L King Jr","0.49","E",,"2","17","9","1","3","0411-202503231401","41.7508298555","-87.6245276216","41.7510141454","-87.6149133035","POINT (-87.6245276216 41.7508298555)","POINT (-87.6149133035 41.7510141454)"
"2025-03-23T09:01:08.000","412","25","79th","EB","Dr Martin L King Jr","Cottage Grove","0.5","E",,"2","20","9","1","3","0412-202503231401","41.7510141454","-87.6149133035","41.7511156124","-87.6051912535","POINT (-87.6149133035 41.7510141454)","POINT (-87.6051912535 41.7511156124)"
"2025-03-23T09:01:08.000","413","19","79th","EB","Cottage Grove","Woodlawn","0.5","E",,"1","6","9","1","3","0413-202503231401","41.7511156124","-87.6051912535","41.7511752428","-87.5954153468","POINT (-87.6051912535 41.7511156124)","POINT (-87.5954153468 41.7511752428)"
"2025-03-23T09:01:08.000","242","18","Roosevelt","WB","Jefferson","Halsted","0.25","W",,"1","6","9","1","3","0242-202503231401","41.8673568658","-87.6421863761","41.867291304","-87.6469168821","POINT (-87.6421863761 41.8673568658)","POINT (-87.6469168821 41.867291304)"
"2025-03-23T09:01:08.000","245","-1","Archer","EB","Harlem","Oak Park","0.5","W","IDOT Signal Possible","0","0","9","1","3","0245-202503231401","41.7918096469","-87.8015504112","41.7920189692","-87.7915770975","POINT (-87.8015504112 41.7918096469)","POINT (-87.7915770975 41.7920189692)"
"2025-03-23T09:01:08.000","244","14","Roosevelt","WB","Lake Shore Dr","Clark","0.6","E",,"3","6","9","1","3","0244-202503231401","41.8676400592","-87.6189600374","41.86751119","-87.6304336988","POINT (-87.6189600374 41.8676400592)","POINT (-87.6304336988 41.86751119)"
"2025-03-23T09:01:08.000","240","-1","Roosevelt","WB","Racine","Ashland","0.5","W",,"0","0","9","1","3","0240-202503231401","41.8671338197","-87.656679779","41.8669986938","-87.6663821254","POINT (-87.656679779 41.8671338197)","POINT (-87.6663821254 41.8669986938)"
"2025-03-23T09:01:08.000","241","25","Roosevelt","WB","Halsted","Racine","0.5","W",,"1","16","9","1","3","0241-202503231401","41.867291304","-87.6469168821","41.8671338197","-87.656679779","POINT (-87.6469168821 41.867291304)","POINT (-87.656679779 41.8671338197)"
"2025-03-23T09:01:08.000","1283","-1","Fairbanks","SB","Chicago","Illinois","0.4","N",,"0","0","9","1","3","1283-202503231401","41.896785","-87.620469","41.891002","-87.620324","POINT (-87.620469 41.896785)","POINT (-87.620324 41.891002)"
"2025-03-23T09:01:08.000","236","27","Roosevelt","WB","California","Kedzie","0.5","W",,"1","10","9","1","3","0236-202503231401","41.8666478725","-87.6959061275","41.8665425122","-87.7056678592","POINT (-87.6959061275 41.8666478725)","POINT (-87.7056678592 41.8665425122)"
"2025-03-23T09:01:08.000","238","-1","Roosevelt","WB","Damen","Western","0.5","W",,"0","0","9","1","3","0238-202503231401","41.8668917757","-87.6762482895","41.8667497479","-87.6860370294","POINT (-87.6762482895 41.8668917757)","POINT (-87.6860370294 41.8667497479)"
"2025-03-23T09:01:08.000","237","-1","Roosevelt","WB","Western","California","0.5","W",,"0","0","9","1","3","0237-202503231401","41.8667497479","-87.6860370294","41.8666478725","-87.6959061275","POINT (-87.6860370294 41.8667497479)","POINT (-87.6959061275 41.8666478725)"
"2025-03-23T09:01:08.000","1281","-1","Columbus","SB","Illinois","Randolph","0.45","N",,"0","0","9","1","3","1281-202503231401","41.891002","-87.620424","41.884414","-87.620742","POINT (-87.620424 41.891002)","POINT (-87.620742 41.884414)"
"2025-03-23T09:01:08.000","246","-1","Archer","EB","Oak Park","Narragansett","0.5","W",,"0","0","9","1","3","0246-202503231401","41.7920189692","-87.7915770975","41.7922117726","-87.7818067839","POINT (-87.7915770975 41.7920189692)","POINT (-87.7818067839 41.7922117726)"
"2025-03-23T09:01:08.000","239","-1","Roosevelt","WB","Ashland","Damen","0.5","W",,"0","0","9","1","3","0239-202503231401","41.8669986938","-87.6663821254","41.8668917757","-87.6762482895","POINT (-87.6663821254 41.8669986938)","POINT (-87.6762482895 41.8668917757)"
"2025-03-23T09:01:08.000","1282","20","Fairbanks","NB","Illinois","Chicago","0.4","N",,"1","1","9","1","3","1282-202503231401","41.891002","-87.620124","41.896785","-87.620269","POINT (-87.620124 41.891002)","POINT (-87.620269 41.896785)"
"2025-03-23T09:01:08.000","544","-1","Cermak","EB","Michigan","Dr Martin L King Jr","0.31","E",,"0","0","9","1","3","0544-202503231401","41.852665046","-87.623799","41.8527760863","-87.6194512191","POINT (-87.623799 41.852665046)","POINT (-87.6194512191 41.8527760863)"
"2025-03-23T09:01:08.000","234","26","Roosevelt","WB","Central Park","Pulaski","0.5","W",,"1","14","9","1","3","0234-202503231401","41.8664270139","-87.7154194668","41.8663093356","-87.7251691897","POINT (-87.7154194668 41.8664270139)","POINT (-87.7251691897 41.8663093356)"
"2025-03-23T09:01:08.000","235","23","Roosevelt","WB","Kedzie","Central Park","0.5","W",,"1","11","9","1","3","0235-202503231401","41.8665425122","-87.7056678592","41.8664270139","-87.7154194668","POINT (-87.7056678592 41.8665425122)","POINT (-87.7154194668 41.8664270139)"
"2025-03-23T09:01:08.000","543","-1","Cermak","EB","Stewart","State","0.5","W",,"0","0","9","1","3","0543-202503231401","41.8526856712","-87.6369278973","41.8527242399","-87.6270547792","POINT (-87.6369278973 41.8526856712)","POINT (-87.6270547792 41.8527242399)"
"2025-03-23T09:01:08.000","545","-1","Cermak","EB","State","Michigan","0.07","E",,"0","0","9","1","3","0545-202503231401","41.8527242399","-87.6270547792","41.852665046","-87.623799","POINT (-87.6270547792 41.8527242399)","POINT (-87.623799 41.852665046)"
"2025-03-23T09:01:08.000","228","0","Roosevelt","EB","Clark","Lake Shore Dr","0.6","W",,"8","71","9","1","3","0228-202503231401","41.8672367835","-87.6304367047","41.8673656534","-87.6189630924","POINT (-87.6304367047 41.8672367835)","POINT (-87.6189630924 41.8673656534)"
"2025-03-23T09:01:08.000","538","23","Cermak","EB","Western","Damen","0.5","W",,"1","13","9","1","3","0538-202503231401","41.8519327365","-87.6856474961","41.8520254222","-87.6758619504","POINT (-87.6856474961 41.8519327365)","POINT (-87.6758619504 41.8520254222)"
